qid,b1,b2,b3,b4,b5h,b9h
5a7950845542994bb9456ffc,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7951455542994bb9456fff,0.000000,0.000000,0.000000,0.906250,0.875000,0.812500
5a79658855429970f5fffea5,0.000000,0.000000,0.437086,0.496594,0.762500,0.737500
5a797f525542994bb945701c,0.000000,0.000000,0.937500,0.000000,0.875000,0.875000
5a798a57554299078472782b,0.000000,0.000000,0.000000,0.000000,0.000000,0.304494
5a7990745542990784727835,0.000000,0.391000,0.000000,0.000000,0.000000,0.000000
5a7993fb5542990784727838,0.000000,0.537022,0.937500,0.425490,0.875000,0.495147
5a79b2b5554299148911fa38,0.000000,0.000000,0.937500,0.435430,0.875000,0.937500
5a79ba4d5542994bb9457041,0.000000,0.000000,0.926786,0.469366,0.471581,0.322437
5a79bb1b5542994bb9457046,0.286009,0.534206,0.478260,0.438925,0.414236,0.488304
5a79bcd95542996c55b2dc57,0.000000,0.000000,0.000000,0.000000,0.381716,0.207860
5a79bfc15542994f819ef08a,0.000000,0.000000,0.000000,0.439042,0.000000,0.644821
5a79bff05542994f819ef08c,0.000000,0.579154,0.496772,0.000000,0.497300,0.363185
5a79c1f85542996c55b2dc63,0.000000,0.564330,0.495272,0.495883,0.464842,0.239199
5a79c5a35542994bb9457088,0.421550,0.540810,0.509050,0.478310,0.346550,0.321550
5a79da445542994f819ef0d1,0.000000,0.726250,0.726250,0.570698,0.695000,0.599119
5a79dacc5542996c55b2dc86,0.000000,0.000000,0.499562,0.588460,0.431685,0.503429
5a79eced5542994f819ef107,0.000000,0.514895,0.483645,0.478012,0.445883,0.467852
5a79ef575542990198eaf00b,0.000000,0.486616,0.000000,0.421724,0.875000,0.750000
5a79f2115542990198eaf013,0.335678,0.568743,0.937500,0.906250,0.527493,0.527493
5a79f5705542990198eaf01e,0.000000,0.505770,0.937500,0.000000,0.468626,0.301103
5a79f7625542990198eaf023,0.000000,0.327003,0.370978,0.439807,0.427500,0.568340
5a79f8c15542996c55b2dcba,0.000000,0.968750,0.937500,0.433859,0.937500,0.626103
5a79fb4a5542990198eaf02c,0.000000,0.968750,0.937500,0.906250,0.875000,0.650000
5a79fbc95542996c55b2dcc4,0.392005,0.550661,0.000000,0.519583,0.488333,0.354670
5a7a02b25542990198eaf03f,0.000000,0.968750,0.662507,0.000000,0.433360,0.000000
5a7a031e5542996c55b2dcd4,0.374615,0.229459,0.287418,0.000000,0.400860,0.000000
5a7a04e35542990783324ded,0.000000,0.523412,0.937500,0.460912,0.429662,0.650000
5a7a0bf65542990783324e0b,0.471540,0.562961,0.559040,0.527790,0.499107,0.567439
5a7a0d6a5542996a35c170ac,0.000000,0.000000,0.000000,0.906250,0.800000,0.000000
5a7a0f0e5542990198eaf063,0.000000,0.318008,0.330596,0.301128,0.000000,0.212901
5a7a10315542990198eaf066,0.000000,0.968750,0.937500,0.362379,0.328589,0.812500
5a7a120e5542996a35c170b6,0.384813,0.510792,0.479542,0.444842,0.417042,0.375181
5a7a136a5542990783324e34,0.000000,0.968750,0.937500,0.596487,0.968750,0.837500
5a7a15d65542990783324e42,0.000000,0.586235,0.601959,0.630791,0.953750,0.860000
5a7a15d95542990783324e43,0.000000,0.505973,0.479740,0.447836,0.875000,0.806250
5a7a168a5542996a35c170c7,0.000000,0.000000,0.937500,0.906250,0.000000,0.372300
5a7a1c1b5542990198eaf087,0.850000,0.328668,0.398251,0.504035,0.875000,0.190687
5a7a1c565542996a35c170d3,0.000000,0.504572,0.000000,0.000000,0.478125,0.388136
5a7a22025542996c55b2dd20,0.393162,0.406928,0.489938,0.346575,0.403763,0.421444
5a7a24ad5542996a35c170fd,0.000000,0.408893,0.000000,0.316781,0.000000,0.287252
5a7a26875542990198eaf0a1,0.414602,0.533352,0.937500,0.937500,0.937500,0.603856
5a7a26cf5542996c55b2dd26,0.000000,0.403604,0.455568,0.471474,0.471037,0.285606
5a7a2aff5542996a35c17115,0.000000,0.573519,0.642269,0.806250,0.000000,0.000000
5a7a2edd5542990198eaf0be,0.000000,0.968750,0.937500,0.000000,0.300623,0.359095
5a7a2ff95542996a35c17126,0.000000,0.528979,0.937500,0.937500,0.875000,0.937500
5a7a32535542990783324eb5,0.346660,0.968750,0.459716,0.328991,0.464758,0.400050
5a7a32795542994f819ef147,0.270984,0.378847,0.469086,0.322933,0.216015,0.167474
5a7a33615542994f819ef14a,0.000000,0.321614,0.000000,0.372635,0.341385,0.262392
5a7a33ff5542996a35c17132,0.000000,0.000000,0.515330,0.367357,0.436107,0.311107
5a7a39815542990783324eca,0.000000,0.000000,0.862500,0.444886,0.875000,0.875000
5a7a39f75542994f819ef171,0.000000,0.339277,0.484574,0.000000,0.700000,0.335734
5a7a40c95542994f819ef195,0.000000,0.000000,0.363740,0.338181,0.254516,0.000000
5a7a41055542990783324edf,0.395448,0.470241,0.461239,0.444238,0.537112,0.462054
5a7a41385542996a35c17166,0.255725,0.299432,0.268452,0.268182,0.341886,0.313603
5a7a43cd5542994f819ef19f,0.000000,0.000000,0.000000,0.000000,0.314977,0.000000
5a7a46dd5542994f819ef1af,0.000000,0.968750,0.000000,0.906250,0.875000,0.968750
5a7a4c345542990198eaf111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7a500e5542994f819ef1c1,0.000000,0.000000,0.000000,0.000000,0.875000,0.000000
5a7a52d155429941d65f25b0,0.395527,0.514999,0.376196,0.454443,0.428407,0.203530
5a7a547055429941d65f25b4,0.000000,0.379861,0.270447,0.317361,0.391183,0.362500
5a7a576d55429941d65f25c2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7a626555429941d65f2602,0.000000,0.000000,0.515693,0.482808,0.000000,0.323233
5a7a62b15542994f819ef1cb,0.000000,0.639276,0.385974,0.454724,0.419069,0.298474
5a7a62c85542990783324f3c,0.000000,0.554975,0.500307,0.554975,0.461225,0.500307
5a7a63065542994f819ef1cc,0.374574,0.968750,0.524698,0.432784,0.775000,0.750000
5a7a701c5542994f819ef1da,0.398178,0.968750,0.560001,0.454797,0.330642,0.906250
5a7a76c15542994f819ef1e4,0.000000,0.491994,0.620840,0.428570,0.410398,0.285398
5a7a8163554299042af8f64b,0.000000,0.432008,0.699773,0.000000,0.937500,0.699773
5a7a861055429941d65f2687,0.270225,0.419546,0.000000,0.365573,0.317592,0.000000
5a7a897555429941d65f2690,0.000000,0.000000,0.377362,0.337697,0.000000,0.279639
5a7a8da655429941d65f26a4,0.000000,0.000000,0.375826,0.000000,0.236798,0.750000
5a7a8dff55429941d65f26a5,0.850000,0.714464,0.862500,0.831250,0.893750,0.937500
5a7a96355542995eb53be873,0.850000,0.000000,0.491453,0.906250,0.000000,0.843750
5a7a9f8e55429941d65f26fe,0.000000,0.512161,0.501751,0.636465,0.341385,0.293411
5a7aa6265542992d025e66da,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7aa8b6554299042af8f682,0.000000,0.477255,0.446292,0.415414,0.380992,0.448309
5a7ab29b554299042af8f695,0.262932,0.968750,0.937500,0.333861,0.396997,0.266555
5a7aca6055429927d897bf14,0.000000,0.000000,0.000000,0.343022,0.875000,0.198213
5a7acf565542992d025e66fa,0.000000,0.618750,0.587500,0.906250,0.618750,0.431250
5a7adb045542992d025e670d,0.000000,0.000000,0.937500,0.465690,0.403406,0.309440
5a7ae193554299042af8f6a8,0.293024,0.438997,0.386997,0.373981,0.343327,0.520278
5a7ae26c5542992d025e671f,0.000000,0.637152,0.605902,0.574652,0.543402,0.574652
5a7ae3b7554299042af8f6ab,0.443933,0.554290,0.542545,0.417448,0.862500,0.893750
5a7ae4135542992d025e6723,0.000000,0.494852,0.000000,0.464643,0.000000,0.308076
5a7ae4165542995eb53be8b8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7aef3e55429931da12c97f,0.000000,0.501596,0.459997,0.000000,0.875000,0.282846
5a7af1f455429931da12c992,0.850000,0.893750,0.862500,0.906250,0.968750,0.750000
5a7af9f055429927d897bf27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7b13f055429927d897bf2d,0.000000,0.000000,0.495576,0.464326,0.433076,0.523244
5a7b15e355429927d897bf32,0.833333,0.868750,0.937500,0.356528,0.875000,0.000000
5a7b1f9e55429931da12c9d4,0.000000,0.455110,0.423860,0.378985,0.000000,0.311892
5a7b20c6554299042af8f6f4,0.000000,0.327530,0.319234,0.906250,0.431734,0.426533
5a7b273d554299042af8f717,0.000000,0.000000,0.000000,0.000000,0.000000,0.843750
5a7b2e4055429931da12ca1b,0.000000,0.457589,0.000000,0.355081,0.000000,0.294234
5a7b3fca5542992d025e67be,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7b415d55429927d897bf65,0.000000,0.000000,0.937500,0.906250,0.000000,0.000000
5a7b45985542992d025e67d2,0.000000,0.489185,0.406065,0.475213,0.800000,0.968750
5a7b464a55429931da12ca4c,0.320339,0.538585,0.507335,0.476085,0.444835,0.507500
5a7b4722554299042af8f73a,0.000000,0.000000,0.486126,0.494339,0.875000,0.392269
5a7b4e0e5542992d025e67e8,0.553928,0.506121,0.620924,0.433176,0.503928,0.503928
5a7b4e9a5542995eb53be905,0.000000,0.406276,0.381014,0.000000,0.401379,0.000000
5a7b531355429927d897bf8f,0.256731,0.415199,0.000000,0.236580,0.691667,0.194185
5a7b54475542995eb53be91b,0.000000,0.478361,0.551068,0.893750,0.875000,0.522456
5a7b568c55429927d897bf9a,0.280620,0.510482,0.482185,0.444196,0.405457,0.505208
5a7b638855429931da12ca7b,0.000000,0.000000,0.937500,0.906250,0.000000,0.291165
5a7b663855429927d897bfad,0.000000,0.000000,0.000000,0.906250,0.000000,0.750000
5a7b6a3d55429931da12ca9d,0.000000,0.526395,0.937500,0.447619,0.527974,0.545707
5a7b6ab155429927d897bfc1,0.000000,0.492918,0.460404,0.000000,0.459155,0.000000
5a7b702e55429931da12cab6,0.363358,0.480254,0.450691,0.418344,0.419283,0.276767
5a7b78e55542997c3ec971aa,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7b7cea55429931da12cac8,0.000000,0.388963,0.533892,0.000000,0.578831,0.527829
5a7b80525542997c3ec971d0,0.000000,0.482021,0.445299,0.413282,0.875000,0.267280
5a7b88905542995eb53be953,0.000000,0.539581,0.579190,0.535598,0.545755,0.545755
5a7b90d655429927d897bfef,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7b95af554299294a54aa08,0.000000,0.945673,0.845673,0.783173,0.851923,0.945673
5a7ba0665542995eb53be96f,0.434754,0.000000,0.000000,0.491004,0.460320,0.335915
5a7ba2b9554299294a54aa44,0.343807,0.630173,0.576786,0.532031,0.514286,0.411423
5a7ba432554299294a54aa50,0.366730,0.968750,0.937500,0.000000,0.906250,0.781250
5a7ba4f455429927d897c004,0.000000,0.000000,0.000000,0.000000,0.414828,0.000000
5a7ba9bc554299294a54aa77,0.000000,0.000000,0.511307,0.480057,0.000000,0.507729
5a7bb15c5542995eb53be99a,0.000000,0.488967,0.449119,0.326684,0.386457,0.000000
5a7bb676554299042af8f7ae,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7bb6cc5542997c3ec97260,0.000000,0.428264,0.699773,0.453831,0.637273,0.512273
5a7bbe62554299294a54aaad,0.000000,0.406459,0.347667,0.326262,0.391830,0.246250
5a7bbee05542997c3ec9726f,0.000000,0.000000,0.000000,0.436779,0.000000,0.280464
5a7bc2f355429927d897c037,0.000000,0.000000,0.585840,0.000000,0.937500,0.750000
5a7bc68055429927d897c040,0.000000,0.893750,0.000000,0.505242,0.431324,0.875000
5a7bc8b1554299294a54aad0,0.000000,0.000000,0.000000,0.000000,0.000000,0.781250
5a7bdf67554299294a54ab3a,0.000000,0.968750,0.000000,0.000000,0.968750,0.937500
5a7be0895542997c3ec972a4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7beba25542996dd594b84a,0.000000,0.527637,0.503587,0.906250,0.506229,0.621250
5a7bf7bd5542996dd594b873,0.000000,0.000000,0.000000,0.000000,0.283889,0.000000
5a7bf9565542990527d55439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7bf9cc5542996dd594b878,0.370423,0.390334,0.356286,0.327035,0.393030,0.307930
5a7c10125542997c3ec972d7,0.000000,0.436349,0.937500,0.906250,0.906250,0.418816
5a7c10b35542997c3ec972d9,0.000000,0.413385,0.467613,0.427258,0.381191,0.800000
5a7c2ea15542990527d55472,0.000000,0.818750,0.307320,0.000000,0.725000,0.132011
5a7c3f735542996dd594b8e2,0.000000,0.487392,0.480503,0.336317,0.414151,0.350751
5a7c4d7f5542990527d55487,0.381204,0.392957,0.288430,0.332438,0.295229,0.098066
5a7c5b1455429907fabeef67,0.000000,0.968750,0.470711,0.444135,0.775000,0.398015
5a7c648d5542996dd594b912,0.000000,0.622083,0.590833,0.590833,0.538750,0.843750
5a7c64c05542990527d55495,0.000000,0.000000,0.000000,0.000000,0.455473,0.000000
5a7c6aa255429935c91b5199,0.408989,0.000000,0.506855,0.363673,0.439232,0.322588
5a7c7f0e55429935c91b51e6,0.368802,0.000000,0.000000,0.342484,0.397145,0.000000
5a7c8ddf55429935c91b5218,0.403983,0.000000,0.000000,0.000000,0.000000,0.750000
5a7c979b5542990527d554da,0.000000,0.689590,0.463575,0.427463,0.401075,0.273000
5a7ca8ec5542996dd594b966,0.000000,0.000000,0.340241,0.447149,0.000000,0.491568
5a7cabdd55429907fabeeff9,0.000000,0.535294,0.504044,0.470437,0.437005,0.316544
5a7caf1455429935c91b529d,0.000000,0.326314,0.000000,0.000000,0.000000,0.282926
5a7caf6255429935c91b52a0,0.000000,0.968750,0.000000,0.480533,0.875000,0.449283
5a7cb12f5542996dd594b98a,0.257836,0.000000,0.346213,0.000000,0.376748,0.482147
5a7cb27a5542990527d55503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7cb84e554299452d57b9bb,0.000000,0.000000,0.497325,0.466075,0.397725,0.309825
5a7cbd26554299452d57b9e1,0.000000,0.000000,0.000000,0.471480,0.000000,0.000000
5a7cbfee554299452d57b9fa,0.000000,0.436227,0.410594,0.373727,0.242120,0.217120
5a7cc524554299452d57ba40,0.000000,0.493455,0.462102,0.444756,0.313925,0.194028
5a7cc8ba55429909bec76805,0.000000,0.000000,0.592763,0.906250,0.000000,0.750000
5a7cc916554299683c1c637b,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7cca29554299452d57ba64,0.000000,0.482827,0.451577,0.456820,0.486200,0.489025
5a7ccd6655429907fabef03a,0.000000,0.968750,0.937500,0.968750,0.862500,0.875000
5a7cce8455429909bec76819,0.000000,0.968750,0.937500,0.906250,0.293838,0.812500
5a7ccea855429907fabef03e,0.356100,0.000000,0.000000,0.000000,0.384445,0.256286
5a7cd19455429909bec76825,0.000000,0.000000,0.394495,0.000000,0.875000,0.750000
5a7cd3f9554299452d57ba88,0.000000,0.000000,0.000000,0.000000,0.436548,0.270298
5a7cda35554299683c1c639e,0.280534,0.395997,0.470697,0.000000,0.438726,0.750000
5a7cdab655429909bec7684f,0.000000,0.000000,0.533925,0.588299,0.000000,0.368922
5a7cdcf655429909bec76855,0.000000,0.459103,0.000000,0.000000,0.000000,0.000000
5a7cdfe8554299683c1c63b1,0.367183,0.000000,0.000000,0.000000,0.307986,0.282590
5a7ce180554299683c1c63b8,0.000000,0.000000,0.382500,0.000000,0.000000,0.418221
5a7cea17554299452d57ba9d,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7cee9655429909bec768a7,0.000000,0.968750,0.937500,0.906250,0.968750,0.893750
5a7cf56755429909bec768c6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7cf89e55429907fabef076,0.000000,0.540179,0.439054,0.395190,0.495625,0.326834
5a7cf9fd55429907fabef07d,0.000000,0.555615,0.551121,0.000000,0.465531,0.750000
5a7d082055429909bec76907,0.000000,0.000000,0.496574,0.465324,0.434074,0.402824
5a7d091855429909bec7690d,0.000000,0.401450,0.507637,0.339581,0.303235,0.282193
5a7d098b55429909bec76910,0.297556,0.450769,0.409828,0.378578,0.245548,0.296894
5a7d134c55429909bec7693e,0.000000,0.000000,0.367533,0.599590,0.306256,0.000000
5a7d135555429909bec7693f,0.000000,0.526233,0.000000,0.463733,0.332483,0.781250
5a7d15e655429909bec76948,0.379444,0.491053,0.000000,0.477532,0.446859,0.322462
5a7d16745542995ed0d165df,0.496429,0.241424,0.937500,0.831250,0.625000,0.831250
5a7d1838554299452d57bae1,0.000000,0.000000,0.000000,0.000000,0.000000,0.335500
5a7d1c9c554299452d57baf6,0.296045,0.389235,0.517660,0.491985,0.278397,0.372226
5a7d21635542995ed0d165fe,0.000000,0.489382,0.491751,0.491374,0.398117,0.272676
5a7d23b05542995ed0d16601,0.000000,0.573408,0.937500,0.000000,0.479658,0.354658
5a7d263b554299452d57bb26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7d2a8e5542995f4f40221e,0.000000,0.000000,0.000000,0.906250,0.000000,0.750000
5a7d2b625542995ed0d1661d,0.310159,0.311591,0.277112,0.299884,0.337339,0.194238
5a7d2c935542995ed0d16625,0.000000,0.000000,0.351763,0.290017,0.366940,0.116158
5a7d2e415542995f4f40222c,0.000000,0.000000,0.465160,0.000000,0.568743,0.398637
5a7d33e15542995f4f402235,0.000000,0.633416,0.624907,0.589107,0.953750,0.435056
5a7d34e7554299452d57bb58,0.275449,0.321664,0.280293,0.414945,0.471406,0.000000
5a7d402f5542997cc2c4743a,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7d45295542990b8f503971,0.364982,0.429731,0.475443,0.458572,0.486779,0.125782
5a7d4c465542997cc2c47450,0.289922,0.968750,0.937500,0.968750,0.501508,0.284668
5a7d75535542990b8f503999,0.000000,0.793750,0.862500,0.906250,0.862500,0.812500
5a7d9d695542995f4f40228f,0.368017,0.316465,0.379749,0.354942,0.331735,0.271050
5a7da3515542997cc2c47466,0.258571,0.302321,0.423929,0.360577,0.403415,0.906250
5a7da3d35542990b8f5039e7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7da58a5542990b8f5039f4,0.446660,0.564955,0.534160,0.389048,0.421193,0.458140
5a7da63e5542990b8f5039fb,0.000000,0.893750,0.937500,0.893750,0.968750,0.862500
5a7da9d75542995ed0d16656,0.000000,0.893750,0.937500,0.906250,0.875000,0.750000
5a7dac205542997cc2c47470,0.358369,0.000000,0.448310,0.311209,0.390931,0.000000
5a7db5705542997cc2c47477,0.000000,0.514922,0.000000,0.000000,0.875000,0.000000
5a7dc4485542990b8f503a86,0.000000,0.496498,0.493421,0.430332,0.000000,0.277941
5a7dd44e5542990b8f503ad4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7dd6595542995f4f4022ca,0.411535,0.553750,0.519416,0.431960,0.377394,0.512880
5a7dd6b45542995f4f4022cc,0.000000,0.000000,0.518425,0.652780,0.906250,0.843750
5a7de0185542995f4f4022eb,0.000000,0.487697,0.589457,0.906250,0.454231,0.322016
5a7dee055542990b8f503af5,0.000000,0.593068,0.555220,0.523970,0.499547,0.598965
5a7dee475542995f4f40231d,0.000000,0.000000,0.837500,0.000000,0.000000,0.937500
5a7dee795542995f4f40231f,0.000000,0.000000,0.937500,0.906250,0.875000,0.750000
5a7df27c5542995f4f40233f,0.000000,0.968750,0.937500,0.906250,0.968750,0.968750
5a7df3ba5542995f4f402346,0.000000,0.519876,0.542912,0.354161,0.417971,0.298252
5a7df6c65542990b8f503b0d,0.000000,0.893750,0.501249,0.403067,0.331254,0.937500
5a7dfa405542995f4f402366,0.850000,0.968750,0.937500,0.472571,0.875000,0.750000
5a7dfc2d5542995f4f40236c,0.395502,0.000000,0.451502,0.267241,0.432752,0.274998
5a7e09165542995f4f4023b4,0.396580,0.000000,0.000000,0.375288,0.000000,0.450418
5a7e09e95542997cc2c47504,0.000000,0.725410,0.928125,0.896875,0.865625,0.706250
5a7e13b95542995ed0d16684,0.000000,0.527660,0.937500,0.906250,0.500336,0.906250
5a7e17ea5542995ed0d1668e,0.303657,0.430870,0.399620,0.368370,0.337120,0.264128
5a7e181955429965cec5ea46,0.000000,0.000000,0.000000,0.447917,0.000000,0.317647
5a7e258a55429965cec5ea9e,0.000000,0.558861,0.000000,0.000000,0.000000,0.400602
5a7e2f765542995ed0d166c3,0.290342,0.324973,0.000000,0.338824,0.392269,0.937500
5a7e3b1b5542995ed0d166de,0.000000,0.421225,0.641893,0.358725,0.402475,0.458340
5a7e3c985542991319bc9446,0.262857,0.392083,0.359665,0.349132,0.317698,0.158285
5a7e40615542991319bc9450,0.302992,0.658987,0.374096,0.438020,0.476392,0.627737
5a7e465255429934daa2fbfa,0.850000,0.475574,0.937500,0.418790,0.875000,0.968750
5a7e46625542991319bc945c,0.000000,0.577171,0.630840,0.394574,0.459617,0.234229
5a7e5b265542991319bc9473,0.000000,0.519398,0.000000,0.464805,0.000000,0.496628
5a7e5d605542991319bc9477,0.000000,0.481659,0.937500,0.455590,0.775000,0.750000
5a7e780555429949594199cb,0.000000,0.373750,0.492500,0.461250,0.355000,0.305000
5a7e786055429949594199cc,0.000000,0.504113,0.497866,0.366616,0.875000,0.781250
5a7e7d1b55429949594199db,0.000000,0.557120,0.937500,0.399696,0.379703,0.391379
5a7e80c55542991319bc94c6,0.000000,0.638125,0.560126,0.575625,0.572626,0.437403
5a7e811055429949594199e7,0.000000,0.000000,0.000000,0.413941,0.000000,0.000000
5a7e92815542994959419a0d,0.292193,0.409059,0.333002,0.352121,0.439838,0.327020
5a7e9c995542994959419a2c,0.000000,0.000000,0.459549,0.482337,0.000000,0.326087
5a7e9f8c55429930675135a3,0.000000,0.000000,0.285157,0.000000,0.000000,0.405435
5a7ea6f355429930675135bc,0.000000,0.968750,0.473927,0.906250,0.000000,0.000000
5a7ea77655429930675135bf,0.257763,0.304082,0.446413,0.314307,0.384549,0.257218
5a7ead8855429930675135c5,0.000000,0.541826,0.281863,0.262222,0.452348,0.270774
5a7eb87f55429934daa2fc4f,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7ebd6255429934daa2fc5b,0.000000,0.000000,0.000000,0.466207,0.000000,0.358125
5a7ec44355429930675135d8,0.265086,0.409712,0.454767,0.489467,0.299590,0.410991
5a7ef9215542994959419a97,0.000000,0.000000,0.000000,0.454491,0.000000,0.000000
5a7f05a955429934daa2fc99,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a7f08d055429934daa2fc9e,0.288441,0.458993,0.498390,0.542140,0.498390,0.498390
5a7f091a55429934daa2fc9f,0.000000,0.968750,0.937500,0.499941,0.468691,0.283530
5a7f0b7055429930675135fd,0.400987,0.513498,0.497029,0.460316,0.417942,0.478525
5a7f0cc85542993067513601,0.000000,0.000000,0.519539,0.466647,0.000000,0.347024
5a7f18ee55429934daa2fcd7,0.356254,0.376887,0.346991,0.412574,0.385790,0.297143
5a7f2065554299306751364c,0.000000,0.551176,0.541765,0.525871,0.420157,0.430300
5a7f2353554299306751365c,0.000000,0.968750,0.937500,0.937500,0.968750,0.000000
5a7f25455542993067513662,0.000000,0.000000,0.000000,0.494339,0.875000,0.968750
5a7f2d3b5542994959419aac,0.850000,0.893750,0.862500,0.968750,0.893750,0.893750
